SSS JG,90th,75th,50th,25th,10th,AB+,AB+-25%,AB++25%,Job Grade(SSS Guide Chart),Fullname,Compa Range,Mid (yearly),Min (yearly),Max (yearly)
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$347424,260568,434280,8,Sebastien Lanmeid,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$440436,330327,550545,8,Giles Bilham,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$560568,420426,700710,8,Nelia Abramowitz,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$570636,427977,713295,8,Arni Maciunas,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$572484,429363,715605,8,Kimmy Waples,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$586020,439515,732525,8,Alvera Kulver,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$588060,441045,735075,8,Corry Redwall,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$588540,441405,735675,8,Ingram Franciskiewicz,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$606024,454518,757530,8,Keefe Teacy,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$615264,461448,769080,8,Caspar Edgley,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$618984,464238,773730,8,Ives Cranston,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$620076,465057,775095,8,Lani Raddenbury,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$621624,466218,777030,8,Ulrica Butterworth,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$627120,470340,783900,8,Mathew O'Dougherty,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$635160,476370,793950,8,Giraldo Matyashev,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$635484,476613,794355,8,Persis Christon,Below 75%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$1080204,810153,1350255,8,Joannes McFadden,75% - 84%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$1083168,812376,1353960,8,Muffin Ellcome,75% - 84%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$1094148,820611,1367685,8,Whitman Schruyers,75% - 84%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$1846908,1385181,2308635,8,Rolf Cunah,Above 125%,฿1320094.5202,฿990070.8898,฿1650118.1499
8,฿2915592.3004,฿2314458.0076,฿1629425.2766,฿1229482.8184,฿1007528.1633,$1892616,1419462,2365770,8,Leonerd Aland,Above 125%,฿1320094.5202,฿990070.8898,฿1650118.1499
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$403392,302544,504240,9,Curcio Franek,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$529584,397188,661980,9,Elvira Ianelli,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$631368,473526,789210,9,Timotheus Esland,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$635700,476775,794625,9,Teena Nassey,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$636168,477126,795210,9,Aloysius Holdren,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$636960,477720,796200,9,Madeleine Hazelby,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$638640,478980,798300,9,Cleve Braben,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$639252,479439,799065,9,Brooks Lackeye,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$639900,479925,799875,9,Reggie Matthewman,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$640032,480024,800040,9,Cristiano Brugger,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$640644,480483,800805,9,Walden Hartigan,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$641268,480951,801585,9,Shani Deackes,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$642360,481770,802950,9,Garrek Riditch,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$642852,482139,803565,9,Mathilda Franchi,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$643080,482310,803850,9,Wally Dowse,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$646944,485208,808680,9,Kathleen Wanjek,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$647148,485361,808935,9,Darwin Capelle,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$647160,485370,808950,9,Juditha Burdell,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$649020,486765,811275,9,Zonda Lefeuvre,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$649368,487026,811710,9,Isaac Tomini,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$649560,487170,811950,9,Dorise Rossant,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$650052,487539,812565,9,Galen Kabos,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$651888,488916,814860,9,West Shalloo,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$652260,489195,815325,9,Aurora Whate,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$652452,489339,815565,9,Tynan Penhall,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$652548,489411,815685,9,Elissa Seide,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$653640,490230,817050,9,Hendrik Blenkharn,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$654012,490509,817515,9,Buddie Desforges,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$654024,490518,817530,9,Wanids Riggert,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$654432,490824,818040,9,Patrice Wearing,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$654792,491094,818490,9,Rodi McGerraghty,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$656952,492714,821190,9,Billie Sanday,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$657888,493416,822360,9,Hans Yewman,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$658092,493569,822615,9,Sharlene MacGuffog,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$658788,494091,823485,9,Maximo Poundford,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$662040,496530,827550,9,Conway Huntall,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$662472,496854,828090,9,Gui Olivello,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$665820,499365,832275,9,Samantha Beames,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$666444,499833,833055,9,George Keddie,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$666492,499869,833115,9,Brien Erett,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$666780,500085,833475,9,Marinna Snalham,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$668184,501138,835230,9,Collen Sedman,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$669336,502002,836670,9,Ruperto Ciccotto,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$669660,502245,837075,9,Eldredge Probyn,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$669768,502326,837210,9,Walden Skuce,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$670560,502920,838200,9,Cassandra Udden,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$672636,504477,840795,9,Eleanore Gundrey,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$673464,505098,841830,9,Galvin Sawley,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$673860,505395,842325,9,Fin O'Halleghane,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$673956,505467,842445,9,Wanids Mace,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$674244,505683,842805,9,Luise Ornillos,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$675624,506718,844530,9,Kaitlyn Ernshaw,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$677064,507798,846330,9,Seline Hanlin,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$677388,508041,846735,9,Tobias Polkinghorne,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$678492,508869,848115,9,Staffard Ramard,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$678552,508914,848190,9,Berton Jorissen,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$679296,509472,849120,9,Addison Elfe,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$682704,512028,853380,9,Silvan Bratcher,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$683244,512433,854055,9,Godfrey Reynoollds,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$683352,512514,854190,9,Terese Burdess,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$683592,512694,854490,9,Antoinette Dreamer,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$684216,513162,855270,9,Tommi Lapish,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$684360,513270,855450,9,Mick Tomaschke,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$684648,513486,855810,9,Walker Tribble,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$685224,513918,856530,9,Susanne Kelso,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$685416,514062,856770,9,Nico Playden,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$685596,514197,856995,9,Helge Exley,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$687420,515565,859275,9,Nikolaus Grimmer,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$687552,515664,859440,9,Florenza Nesbit,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$687924,515943,859905,9,Germana Ludlom,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$691236,518427,864045,9,Gregoire Bilbrook,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$692232,519174,865290,9,Jerrie Juares,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$692376,519282,865470,9,Maurits Farmery,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$692664,519498,865830,9,Bertie Murrells,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$692904,519678,866130,9,Kimberlyn Preston,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$693180,519885,866475,9,Kelley Yakovl,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$694044,520533,867555,9,Pavlov Pretor,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$694680,521010,868350,9,Sollie Arnke,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$699144,524358,873930,9,Flori Ballham,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$699240,524430,874050,9,Bar Dunphy,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$699288,524466,874110,9,Ira Rivelon,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$700140,525105,875175,9,Scot Gamlen,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$700896,525672,876120,9,Kenyon Fawltey,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$702276,526707,877845,9,Ericha Tomczykowski,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$702612,526959,878265,9,Gunther Keays,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$703572,527679,879465,9,Bab Antonelli,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$704220,528165,880275,9,Reese Dibbert,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$704604,528453,880755,9,Balduin Vonasek,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$705936,529452,882420,9,Dody Stiggles,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$706968,530226,883710,9,Tabb McInnes,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$707076,530307,883845,9,Diannne Real,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
